,entrez_id,AveExpr,logFC,lfcSE,stat,P.Value,adj.P.Val,GeneLength,MGI.symbol,Human.EntrezID,HGNC.symbol
512,14371,1037.35277522865,-3.33253409039941,0.225291866072605,-14.7920746030193,1.64794975780972e-49,6.16468392799406e-48,2110,Fzd9,8326,FZD9
513,67040,484.329354219471,-4.03110200852018,0.272613946872329,-14.7868517174877,1.78091202881767e-49,6.64908539726019e-48,7071,Ddx17,10521,DDX17
514,378702,2738.99770866368,3.5394197687595,0.239450886610702,14.7814018100249,1.93104839543138e-49,7.19559726025239e-48,3029,Serf2,NA,NA
515,69123,2238.84650325245,5.78206496160379,0.391455602845927,14.7706787680838,2.26421103544826e-49,8.42066678872633e-48,1346,Eci3,10455,ECI2
516,214292,196.812194164576,-5.8998978539938,0.399455180218474,-14.769861917342,2.29182005050336e-49,8.5068274083897e-48,2918,Syna,405754,ERVFRD-1
517,22644,2502.62634655581,-3.38908643809562,0.229512284692908,-14.7664707474386,2.41006860275191e-49,8.9284417695372e-48,3264,Rnf103,7844,RNF103
518,621697,1398.2334624828,-2.81681019134468,0.190767354027368,-14.7656825545768,2.43841107653057e-49,9.01600141868533e-48,592,Rpl32l,NA,NA
519,66874,1283.19252928509,4.8666391183499,0.329776345815856,14.7573929425108,2.75735139349048e-49,1.01756360769794e-47,6284,Ncbp3,55421,NCBP3
520,17970,259.923680521685,-4.09637883838872,0.278008617083793,-14.7347189499311,3.85799008800971e-49,1.42100161837788e-47,2596,Ncf2,4688,NCF2
521,30938,312.650470680817,5.54632490902239,0.376421251482405,14.7343564880572,3.87874416077331e-49,1.42590377948736e-47,3110,Fgd3,89846,FGD3
522,56787,1366.4874701038,3.89130630754487,0.264439071485336,14.7153228367037,5.14003485420377e-49,1.8859595318499e-47,706,Ascl3,56676,ASCL3
523,100041062,2152.8243159974,4.31221003586447,0.293298319816874,14.7024709809346,6.21497891646917e-49,2.27601321581518e-47,549,Gm13286,NA,NA
524,73673,853.935805944482,5.64534956607499,0.384130924302532,14.696420436145,6.79583469570328e-49,2.48398133448101e-47,883,Rec114,283677,REC114
525,78508,590.676780478609,-2.79248948127121,0.190123472629482,-14.687768125892,7.72154144218902e-49,2.81696539509041e-47,415,Frmpd1os,NA,NA
526,319371,736.753983835072,-3.7889951417314,0.258014760773363,-14.6851875077783,8.02120230978354e-49,2.92072410340844e-47,2820,D030028A08Rik,NA,NA
527,100217451,257.879966308439,4.80274001381187,0.327129741781276,14.6814532596766,8.47543092548966e-49,3.08026429821449e-47,129,NA,NA,NA
528,78812,2597.72196388418,-2.76841082769031,0.188589865538001,-14.679531266395,8.71910887990661e-49,3.16282371925855e-47,2211,4930570E03Rik,NA,NA
529,546519,2308.26313843594,5.00845908296214,0.341559795271321,14.6634912899618,1.10444835721264e-48,3.99877115041468e-47,1820,Tmem235,283999,TMEM235
530,378700,468.82587023269,5.43278160560832,0.370524084498753,14.6624250160629,1.12193264407323e-48,4.05441055319519e-47,1821,Bpifb3,359710,BPIFB3
531,668173,320.434099462695,-5.14324477976134,0.350935467521302,-14.6558135491082,1.23666466178384e-48,4.46060984315364e-47,1647,Pex10,5192,PEX10
532,66763,1242.69433431644,-3.68440365255819,0.251725217915385,-14.6366092482505,1.6404777007311e-48,5.90602808310201e-47,2157,Nt5el,NA,NA
533,12643,4425.63452597404,6.3330970792294,0.432835089403356,14.6316628070966,1.76422110862179e-48,6.33961104942461e-47,1653,Chad,1101,CHAD
534,252974,749.724722633168,-2.88947595706907,0.197575633296741,-14.6246574481648,1.95552622790544e-48,7.01389397810353e-47,2163,Tspear,54084,TSPEAR
535,71449,4210.48355273735,-2.9540161037317,0.20199298384077,-14.6243500519817,1.96437803046001e-48,7.03247334904684e-47,2791,Eef1aknmt,51603,METTL13
536,234407,44872.2508619836,2.70099445010695,0.184729453995396,14.6213524247967,2.05281628868015e-48,7.33537133900952e-47,3181,Colgalt1,79709,COLGALT1
537,224572,245.757665544653,4.032306832514,0.275914794795075,14.6143190165241,2.27618912311762e-48,8.11840787245284e-47,2574,Vmn2r102,NA,NA
538,236285,23268.0995798797,3.46443706973699,0.237252860345329,14.6022984283283,2.71534330613053e-48,9.66672311195504e-47,3920,Lancl3,347404,LANCL3
539,100504605,675.293941291871,3.3358063901471,0.228620193326873,14.5910400197138,3.20277584025657e-48,1.13808470627892e-46,1846,NA,NA,NA
540,279029,543.649485462054,4.62917511319433,0.317318589209,14.5884145165708,3.32843279749875e-48,1.18054580315729e-46,2169,Stkld1,169436,STKLD1
541,54125,343.728393615571,-5.71069163620801,0.391683844832254,-14.5798498241706,3.77345879182878e-48,1.33591601182803e-46,2925,Polm,27434,POLM
542,223645,1631.67749345485,2.68876261530415,0.184828890386962,14.5473070236742,6.07477895730973e-48,2.14668342009877e-46,2169,Mroh6,642475,MROH6
543,73182,3403.10066779595,-2.61818856909289,0.180008033705062,-14.5448428895275,6.29752639300929e-48,2.22129876621191e-46,4501,Pear1,375033,PEAR1
544,72902,2975.9136015476,-3.06281443057159,0.210619966988303,-14.5418996801081,6.57425729241158e-48,2.31464613826395e-46,3282,Spock3,50859,SPOCK3
545,26374,348.619096190794,4.04252230929866,0.278001224401574,14.541383110814,6.62406064861755e-48,2.32790153399948e-46,5056,Cop1,64326,COP1
546,13392,328.832264301582,4.2042467246206,0.289223507522228,14.5363243833058,7.13206918674163e-48,2.50184104640407e-46,2473,Dlx2,1746,DLX2
547,258851,1524.39793093889,3.57782255459695,0.246241477720684,14.529731496557,7.85276311675762e-48,2.74961557541606e-46,948,Olfr1339,NA,NA
548,14089,221.842087602971,-3.87859029063275,0.26708922373499,-14.5217026594871,8.82896406957874e-48,3.08578738731098e-46,2695,Fap,2191,FAP
549,20429,9885.90205046808,2.89330157837986,0.199332459608862,14.5149544838669,9.74223360200539e-48,3.39877960253569e-46,1595,Shox2,6474,SHOX2
550,258374,1299.19968093011,5.31360882276929,0.366177764348536,14.511008969162,1.03191452870829e-47,3.59350163060909e-46,972,Olfr127,NA,NA
551,403395,324.094835193426,4.50913895098613,0.310846743692492,14.505987411748,1.11028195622405e-47,3.85938844057336e-46,2930,Clec3a,10143,CLEC3A
552,100502987,2155.97974522954,5.36117192137044,0.369600648203756,14.5053098457092,1.12130009282671e-47,3.89062693440399e-46,3691,NA,NA,NA
553,22095,369.304431145769,-5.33115635179791,0.367534623175439,-14.505181323429,1.12340228443702e-47,3.89087232438014e-46,4874,Tshr,7253,TSHR
554,74843,2060.42619496653,-4.67633727991018,0.322408588986725,-14.5043818299231,1.13656768780386e-47,3.92936478781721e-46,1829,Mss51,118490,MSS51
555,78625,821.6856862898,5.46800280035263,0.377085437706994,14.5006999835444,1.19920707270754e-47,4.13845280424639e-46,2455,Acsbg3,NA,NA
556,631331,958.448818308541,-2.96784058365509,0.204702485472776,-14.498312401047,1.24165164962193e-47,4.27722195057714e-46,2194,NA,NA,NA
557,100038688,1837.74410992653,4.50197972893511,0.310574462835111,14.4956532737377,1.29068555166725e-47,4.43815087452115e-46,1516,NA,NA,NA
558,66996,806.789744078923,2.86725511967291,0.197881690426699,14.489744419962,1.40665236238247e-47,4.8282460029949e-46,1011,Ceacam11,NA,NA
559,378776,432.564405069828,3.76372043748564,0.260049218754258,14.4731080351458,1.79188717950987e-47,6.13953759376611e-46,4233,Pcsk2os1,NA,NA
560,638605,378.305386456182,4.45992671357126,0.308243433657695,14.4688458101074,1.90644395455528e-47,6.52037876099951e-46,293,NA,NA,NA
561,653030,1075.3171110077,5.33786350913491,0.369283626437472,14.4546444168943,2.34336857278829e-47,8.00045245536795e-46,2731,Arhgap27os3,NA,NA
562,320311,457.539216480041,5.15487994679671,0.356779457059783,14.4483653551077,2.56706128189092e-47,8.74856311958304e-46,8529,Rnf152,220441,RNF152
563,74760,3018.04594460587,6.06633601998669,0.420191420582478,14.4370773005727,3.02395704721572e-47,1.02873622247465e-45,2320,Rab3il1,5866,RAB3IL1
564,20822,2193.33075608669,-3.7104207018801,0.257021467770604,-14.4362287479881,3.06140738563825e-47,1.03963006484272e-45,8721,Ro60,6738,RO60
565,100043582,753.482914096261,-5.55945431601742,0.38511004731405,-14.436014730833,3.07092556772514e-47,1.04101659112637e-45,906,AU016765,NA,NA
566,117158,1711.60072738035,-4.73317280994579,0.328162757988495,-14.4232478997868,3.69535317818635e-47,1.25047878837108e-45,842,Scgb3a2,117156,SCGB3A2
567,100038610,457.43696462806,-5.22508728152097,0.362457518702273,-14.4157232555932,4.12099470151884e-47,1.3920531131956e-45,1014,NA,NA,NA
568,319830,151.411066215311,-5.62398120230845,0.390179859690854,-14.4138172758697,4.23634050209019e-47,1.42849700064319e-45,3629,1500004A13Rik,NA,NA
569,66515,421.640649824714,3.20325695592167,0.22255218378818,14.3932847631388,5.7022053141411e-47,1.91940840741203e-45,5529,Cul7,9820,CUL7
570,218454,978.735253596553,-2.877417936971,0.199974873491796,-14.3888973985977,6.07568020711059e-47,2.04153514046998e-45,4348,Lhfpl2,10184,LHFPL2
571,70373,25365.1578189119,4.02125954673865,0.279688053149109,14.3776593296061,7.1471107018909e-47,2.39734870881465e-45,3919,Gpatch2l,55668,GPATCH2L
572,66855,600.610716045895,5.70387712785977,0.396779809100499,14.3754218260008,7.38189147858027e-47,2.47177215890294e-45,3836,Tcf25,22980,TCF25
573,80913,302.551639671905,5.91901597951019,0.411912427232807,14.3695979732237,8.02959958352002e-47,2.68396022378986e-45,6686,Pum2,23369,PUM2
574,100504407,184.257901457776,-6.93753186727798,0.482849943568857,-14.3678837694399,8.23080467973812e-47,2.74642163817115e-45,1171,NA,NA,NA
575,224697,18055.5899291734,-4.02666418731375,0.280555517697496,-14.3524683469438,1.02811824908515e-46,3.42461718690919e-45,4070,Adamts10,81794,ADAMTS10
576,210573,451.950321717548,3.3746736205462,0.235169336964754,14.3499729348302,1.0657882125853e-46,3.54393083952193e-45,4851,Tmem151b,441151,TMEM151B
577,52850,636.369996434579,3.90655042891661,0.27249346306851,14.3363087867338,1.29776693970974e-46,4.30782152448191e-45,6486,Sgsm1,129049,SGSM1
578,18160,3250.06869857949,3.61700139738931,0.252427382944939,14.3288788846584,1.44433394998335e-46,4.78604293149327e-45,4065,Npr1,4881,NPR1
579,231642,864.096228724525,-2.82932336816403,0.197613871430414,-14.3174330206891,1.70298174900321e-46,5.63336950581322e-45,1065,Alkbh2,121642,ALKBH2
580,20753,1837.47400017311,5.9314964875618,0.414882339268409,14.2968160515611,2.2905168942456e-46,7.56383966818723e-45,790,Sprr1a,NA,NA
581,13120,2140.58671226851,4.36903127826646,0.305704595731857,14.2916767993199,2.4659949205157e-46,8.12929444279469e-45,1871,Cyp4b1,1580,CYP4B1
582,100170401,2782.67607787711,2.53364710484897,0.177363177726516,14.2850795600636,2.71099709455377e-46,8.92160263779869e-45,1428,EU599041,NA,NA
583,330267,290.366104022456,4.76404249666724,0.333645024217681,14.2787757972348,2.9676890093555e-46,9.74959650020343e-45,11000,Thsd7a,221981,THSD7A
584,114713,9024.1133901443,-4.00650476035431,0.280701761880596,-14.2731728276739,3.21606995511114e-46,1.05474979195623e-44,5699,Rasa2,5922,RASA2
585,66890,61103.6002424116,-2.07971599131457,0.145747274832795,-14.2693302066914,3.398267654782e-46,1.11259863918017e-44,4315,Lman2,10960,LMAN2
586,60455,1403.54205270504,-4.49946648633655,0.315368423371267,-14.2673335467057,3.49695779865433e-46,1.14295618972059e-44,3464,Pgap6,58986,PGAP6
587,110759,1321.2321940693,3.17681506907728,0.222699785436917,14.2650118088109,3.6153074007721e-46,1.17962491732518e-44,38,NA,NA,NA
588,74066,2568.52655935433,-5.11824571671076,0.359265624409297,-14.2464109254153,4.71919379095194e-46,1.53718909316501e-44,1583,4933404G15Rik,NA,NA
589,433416,3331.75910499207,-4.04271540394988,0.28381874956019,-14.244003999787,4.88462477630088e-46,1.58837382581478e-44,629,NA,NA,NA
590,216151,387.209415788185,6.04198024726212,0.424354044148666,14.2380644901911,5.31796273622928e-46,1.72635492011863e-44,3762,Polrmt,5442,POLRMT
591,21374,193.916851122463,-3.79783665369026,0.267513452862459,-14.19680622807,9.58836978328957e-46,3.10737811267927e-44,1842,Tbp,6908,TBP
592,83815,492.273018167717,2.99663407339659,0.211133776167553,14.1930586748873,1.01148900049599e-45,3.27247446393575e-44,1442,Cenpq,55166,CENPQ
593,26424,445.869034362475,5.54775802313956,0.391073401301495,14.1859763529726,1.11897436289499e-45,3.61411736467585e-44,3857,Nr5a2,2494,NR5A2
594,12123,8404.28028671541,6.36488485929378,0.449017264785261,14.1751450522459,1.30573073540776e-45,4.21021225172807e-44,5366,Hrk,8739,HRK
595,241490,2621.79050098647,2.52931608352862,0.178487675127724,14.1708164539577,1.38876438335838e-45,4.47042087974168e-44,1898,Rbm45,129831,RBM45
596,80287,401.245926671272,5.83235119714628,0.411605326067373,14.1697661030548,1.40969250649632e-45,4.53017459344362e-44,2459,Apobec3,164668,APOBEC3H
597,330695,1241.60529294007,3.19424556021813,0.22543904679651,14.1689986965807,1.42518112204312e-45,4.57227705703383e-44,1226,Ctxn1,404217,CTXN1
598,383709,440.57363698375,5.08538672683476,0.359627693805186,14.1406983233877,2.13158592637254e-45,6.82713465682494e-44,1966,Xirp2,129446,XIRP2
599,78286,1318.23639721826,-4.91862314039114,0.348306636411822,-14.1215315075868,2.79842803876329e-45,8.94796197436281e-44,12066,Nav2,89797,NAV2
600,215387,2015.49835901362,2.7904621388804,0.197928612815743,14.0983261549866,3.88884504271743e-45,1.24138415171945e-43,2695,Ncaph,23397,NCAPH
601,319530,1374.41877737669,4.88031899119777,0.346224160393777,14.0958360203608,4.02848649703201e-45,1.283820330743e-43,3243,Zfp750,79755,ZNF750
602,100039043,802.487498933357,3.09998381785808,0.220000785837603,14.0907852035873,4.32723313484373e-45,1.37673581780169e-43,1810,NA,NA,NA
603,14083,207.134504756182,5.40814480040955,0.384066885891811,14.081257715962,4.95205410324578e-45,1.57042213561435e-43,4991,Ptk2,5747,PTK2
604,386454,14266.7577201763,2.53133429984378,0.179766272462246,14.0812526464074,4.95240938709898e-45,1.57042213561435e-43,1446,Rnf39,80352,RNF39
605,76574,2391.02541744324,-5.79073289524122,0.411295207578993,-14.0792617772699,5.09391227528447e-45,1.61262317038882e-43,2151,Mfsd2a,84879,MFSD2A
606,69577,1131.66679514045,-3.19369489170079,0.227047463780168,-14.0661993687496,6.12751308887448e-45,1.93663792394741e-43,2362,Fastkd3,79072,FASTKD3
607,631010,276.486043309382,-5.76337526898946,0.409940549388163,-14.0590514346319,6.7788737200839e-45,2.13897476706371e-43,1512,NA,NA,NA
608,258166,27608.7087437227,-3.90905025201377,0.278110720450448,-14.0557337943765,7.1041705873889e-45,2.23793057993848e-43,930,Olfr988,NA,NA
609,16680,368.546790882721,-2.89809846032386,0.20680595226492,-14.0136124158137,1.28688969160682e-44,4.04725751450662e-43,2570,Krt84,3890,KRT84
610,232358,482.05848982663,5.47961508507239,0.391152099659879,14.008911341233,1.37496515527933e-44,4.31716518345327e-43,2565,Vmn2r19,NA,NA
611,270150,6475.05287462397,-3.99479682378535,0.285229812031352,-14.0055374833899,1.44184745147565e-44,4.51975519445386e-43,1086,Ccdc153,283152,CCDC153
612,194227,343.083301714603,3.1707367739432,0.226409674482594,14.0044226519435,1.46465137762965e-44,4.58373657446742e-43,1838,NA,NA,NA
613,242291,1031.80623441901,6.09442898069105,0.435798798424325,13.9845015698209,1.93830018201693e-44,6.05616042188749e-43,4636,Bpnt2,54928,BPNT2
614,233649,14059.7937473658,-3.65465467683741,0.262104410906107,-13.9435069566479,3.44583659107132e-44,1.0748877561692e-42,2480,Cnga4,1262,CNGA4
615,72665,1756.68721024386,-2.28307391052895,0.163794169862868,-13.9386762815819,3.68715305213645e-44,1.1482933724808e-42,1766,NA,NA,NA
616,73610,226.758163344944,-3.39645963741604,0.243872482913706,-13.9271950522515,4.33030342929502e-44,1.34640099969623e-42,2384,Zfp433,NA,NA
617,665306,9370.98496443725,3.07826725399028,0.221030424689735,13.9268938125207,4.34860196928129e-44,1.34989908456474e-42,2847,3930402G23Rik,NA,NA
618,71829,3559.99414428851,-2.96541355383796,0.212981299415284,-13.9233517777343,4.56961739771617e-44,1.41621168314657e-42,1520,Ddi1,414301,DDI1
619,258793,1315.42677356662,3.79449488122842,0.272841217702007,13.9073374367237,5.71682627572648e-44,1.76889133536332e-42,951,Olfr1502,219954,OR9I1
620,19267,1306.23955891324,3.52203377210452,0.253518975826875,13.8925844135221,7.02539126219798e-44,2.17027933620771e-42,5411,Ptpre,5791,PTPRE
621,113864,461.24883781407,-5.15365591542004,0.371012137438222,-13.8908013926585,7.20249246790712e-44,2.22140641284743e-42,912,Vmn1r14,NA,VN1R5
622,233060,10411.4576109837,2.79436430438761,0.201234019715751,13.8861426528911,7.68647251247256e-44,2.36686508089047e-42,2193,Zfp382,84911,ZNF382
623,245050,1307.56020616855,2.78779927024649,0.20076862627221,13.885632043259,7.74144710865956e-44,2.3799668775627e-42,3723,Gask1a,729085,GASK1A
624,50755,433.867416278155,3.75440890298528,0.270403931233481,13.8844464496469,7.87060687307699e-44,2.41579701025711e-42,3514,Fbh1,84893,FBH1
625,100502752,29208.8723478475,6.07469654706467,0.437537549415452,13.8838290683404,7.93871160422374e-44,2.43280229369116e-42,2789,NA,NA,NA
626,381546,217.650377513417,5.19199771172258,0.374017196129799,13.8817085563113,8.17712623297062e-44,2.5018610022378e-42,1281,Ccdc24,149473,CCDC24
627,545812,155912.195888987,-2.82865967148712,0.203900184456896,-13.8727666138286,9.26337144001984e-44,2.82968665375917e-42,1807,Pilrb2,NA,NA
628,11451,977.254477479271,3.61189366410081,0.260514354993846,13.8644707858273,1.03990229284498e-43,3.1715364036401e-42,1095,Acrv1,56,ACRV1
629,14812,269.540458888914,4.50016454029053,0.325190369459495,13.8385541606608,1.49176985151257e-43,4.54242733958987e-42,7515,Grin2b,2904,GRIN2B
630,380674,243.999741457357,-5.81127949434318,0.419975556067888,-13.8371850703706,1.52045017436295e-43,4.62240987136088e-42,3648,NA,NA,NA
631,666899,93598.5696938247,5.15668434639548,0.372819794363394,13.8315733884268,1.64385171588669e-43,4.98965006567001e-42,524,NA,NA,NA
632,13095,694.952041125776,3.3164836065616,0.239799586198994,13.8302307319641,1.67482441450631e-43,5.0756189890885e-42,1786,Cyp2c29,NA,NA
633,574403,6195.27551555286,3.10631764761577,0.224776667368514,13.8195733746825,1.94217459589806e-43,5.87653555059012e-42,5371,Insyn2b,100131897,INSYN2B
634,546886,394.846021376229,3.87127551377887,0.280161748917512,13.818001667739,1.9850417191224e-43,5.99676719973996e-42,921,Cfap73,387885,CFAP73
635,320858,12402.1472492484,4.88780366291881,0.353743691345829,13.8173592420066,2.00283320951643e-43,6.04098652942807e-42,4570,L3mbtl4,91133,L3MBTL4
636,434864,4088.93555901268,5.05676562306037,0.366051488827896,13.8143561149068,2.08812953828285e-43,6.28835613942318e-42,2028,Gm15107,NA,NA
637,18600,1939.02239994822,-4.25511197755132,0.308675689879195,-13.7850569936901,3.13518887206438e-43,9.42673037153048e-42,4758,Padi2,11240,PADI2
638,20195,349.426800345433,-4.4613771378902,0.323650223277375,-13.7845637574818,3.156689968297e-43,9.47650203178564e-42,504,S100a11,6282,S100A11
639,653016,1450.6965064826,5.69577775722168,0.413212737444019,13.7841291932423,3.17575496000904e-43,9.51881607966403e-42,976,Mymx,101929726,MYMX
640,100302499,2700.36690417347,4.90577819397688,0.356111081355068,13.7759773588328,3.55538584867451e-43,1.06400476811973e-41,120,NA,NA,NA
641,51944,208.710266807867,-6.59704671334436,0.47901020285491,-13.7722467580562,3.74386075436682e-43,1.11866092087968e-41,3118,Knstrn,90417,KNSTRN
642,24000,2013.11929302507,-3.27520409943406,0.237863262433529,-13.7692725893277,3.90121360746459e-43,1.16386205956027e-41,5738,Ptpn21,11099,PTPN21
643,214593,614.47086777548,-2.7545707614569,0.200113962290175,-13.7650103467675,4.13825000273487e-43,1.23265788961712e-41,4554,Duox2,50506,DUOX2
644,236643,1437.39644770237,4.68826877977596,0.340633240348429,13.7633918961649,4.23196340673703e-43,1.25861483119929e-41,2301,Sytl5,94122,SYTL5
645,17444,1696.73786629768,-2.80725629313602,0.2041162252232,-13.7532246153695,4.87091601919545e-43,1.44639774442869e-41,2919,Grap2,9402,GRAP2
646,545391,1491.54478675899,2.78508217612513,0.202818687318163,13.7318814797187,6.54124967663596e-43,1.93938939716112e-41,1663,Catspere2,257044,CATSPERE
647,66760,235.686948905771,-3.66017494551207,0.26670004611461,-13.72393818012,7.29906144104807e-43,2.16072525162896e-41,904,Sox5os3,NA,NA
648,100038436,6246.32754223638,-3.51274806756638,0.255994124497323,-13.7219870747585,7.49818823652636e-43,2.21624690268811e-41,598,NA,NA,NA
649,100504230,159.505533731876,-5.76317855459507,0.42025336110415,-13.7135811108166,8.4197408823965e-43,2.48479656580185e-41,1379,NA,NA,NA
650,319185,321.726221585635,-3.55966193512752,0.25970980760954,-13.7063053871238,9.30781155763383e-43,2.74265407328247e-41,381,H2bc13,8340,H2BC13
651,667350,499.2000853085,4.71022377861838,0.343666294259182,13.7058066423764,9.37199357066456e-43,2.75732400704974e-41,930,Gm8587,NA,NA
652,665635,6145.23866668438,-2.45613854580566,0.179281608243487,-13.6998913043546,1.0167638948629e-42,2.9868219138511e-41,896,NA,NA,NA
653,268755,532.403155918458,-3.85493515640849,0.281413749100177,-13.6984606073252,1.03699556686745e-42,3.04158898808764e-41,4039,Mir124a-1hg,NA,NA
654,381058,398.415262536759,5.35868885573291,0.391398558806319,13.6911307800308,1.14710090536742e-42,3.35939199396057e-41,2643,Unc93a,54346,UNC93A
655,503610,531.619855993034,3.57369903673376,0.261081059904279,13.6880823068666,1.19624869812755e-42,3.49797730003617e-41,2847,Zdhhc18,84243,ZDHHC18
656,263876,3564.96569121332,5.06589199434448,0.370158745515601,13.6857282334046,1.2356297528472e-42,3.60762449028694e-41,3996,Spata2,9825,SPATA2
657,70408,325.592450818932,-4.24209996839165,0.310041958021046,-13.6823415626335,1.29455757734837e-42,3.77392104702487e-41,4160,Polr3f,10621,POLR3F
658,69780,420.906665085224,6.45299082467579,0.471722129977418,13.6796440416834,1.34348755046694e-42,3.91061049454306e-41,2905,Smap2,64744,SMAP2
659,71037,13297.4656948505,-2.03025557588482,0.148480373404144,-13.6735618946669,1.46066537996755e-42,4.24523885015456e-41,1015,Prss55,203074,PRSS55
660,225583,406.243506999274,3.33479589988878,0.243923771560661,13.6714674365367,1.50332627822951e-42,4.36260730408026e-41,1943,Minar2,100127206,MINAR2
661,229905,12998.2777361974,-3.1941554226761,0.234288975284893,-13.6334004568164,2.53487986521974e-42,7.3450157425951e-41,2246,Kyat3,56267,KYAT3
662,100041975,18940.3125626413,-2.55727952262933,0.187581516708155,-13.6328971399033,2.55242674535066e-42,7.38468722865576e-41,219,NA,NA,NA
663,665333,436.390940275249,3.35099122701065,0.245806501870721,13.6326386873732,2.56148393914575e-42,7.3997137083648e-41,853,NA,NA,NA
664,14087,12807.052692591,3.44063866620715,0.253003199378964,13.5991903448365,4.0489082501364e-42,1.16790270654913e-40,4541,Fanca,2175,FANCA
665,68281,261.971630402209,4.64188530416735,0.341361797789692,13.5981393765308,4.10750387051256e-42,1.18302288168311e-40,2419,4930430F08Rik,91298,C12orf29
666,234311,244.155668670907,3.88730721929762,0.286071645021286,13.5885792491191,4.68078410676472e-42,1.34611198193491e-40,5989,Ddx60,55601,DDX60
667,100861878,1126.01956744376,6.00721416875893,0.442740080966205,13.5682636992097,6.17679233723146e-42,1.77367471716633e-40,790,NA,NA,NA
668,666907,59616.8046187259,5.5383863672658,0.408393291422389,13.5614038809898,6.78254055196951e-42,1.94470058670467e-40,836,NA,NA,NA
669,503550,181.328976915258,-3.36053513764523,0.248049907479052,-13.5478185490919,8.16198401282102e-42,2.33671868157789e-40,838,NA,NA,NA
670,17906,428.268064591286,3.24456699070584,0.239577568021673,13.5428663772575,8.73141865840617e-42,2.49601285917095e-40,633,Myl2,4633,MYL2
671,240479,270.408079099922,6.37845023495432,0.471723406516635,13.5215894459318,1.16628402292119e-41,3.32903694351855e-40,2153,Dipk1c,125704,DIPK1C
672,270152,696.416477365806,4.27068136595627,0.315870522180097,13.5203542783309,1.18603248541138e-41,3.3803690763518e-40,2458,Jaml,NA,NA
673,12270,1779.91095656289,2.28877837272418,0.169311968331771,13.5181133104499,1.22271507202328e-41,3.47974171983089e-40,754,NA,NA,NA
674,109154,578.710655350746,-3.32651592038523,0.246091055103009,-13.5174190666654,1.23430652065826e-41,3.50751821812576e-40,5952,Mlec,9761,MLEC
675,100861977,1044.4683586857,4.25819664192928,0.315052389324592,13.5158366869014,1.26113681756721e-41,3.57845236546144e-40,1664,NA,NA,NA
676,192157,3794.12523924316,-3.94549811020307,0.292003340925452,-13.5118252335694,1.33178124466264e-41,3.7733145235242e-40,7015,Socs7,30837,SOCS7
677,232146,734.409917266993,-4.81144416336166,0.356114475239768,-13.510948017831,1.34774652979379e-41,3.81290831390554e-40,1768,Eva1a,84141,EVA1A
678,18183,7435.66595569507,-3.72233729449748,0.275758276742717,-13.4985514794554,1.59480942645172e-41,4.50521901841147e-40,4036,Nrg3,10718,NRG3
679,100041811,1904.74382309443,2.91362076579364,0.216005314087324,13.4886531755221,1.8240216018468e-41,5.14513781151278e-40,282,NA,NA,NA
680,244233,6023.08015573293,5.42230275908388,0.401995428333079,13.4884687160948,1.82859032503628e-41,5.15043977873821e-40,3454,Scart1,619207,SCART1
681,53322,2999.72926471132,-2.66222540261687,0.197379680484669,-13.4878392551844,1.84426678079045e-41,5.18696646879287e-40,1736,Nucb2,4925,NUCB2
682,100503729,215.89648017251,-5.20970898798923,0.38640648013396,-13.4824576083277,1.98386884995068e-41,5.57141350192161e-40,708,NA,NA,NA
683,69681,1198.46554222694,-4.01947274349595,0.298243817396412,-13.4771368559619,2.13221651630504e-41,5.97925958078924e-40,1427,NA,NA,NA
684,20255,683.93556039485,-3.00439767716528,0.222975176019236,-13.474135241432,2.22071913279521e-41,6.21833823836646e-40,2207,Scg3,29106,SCG3
685,328059,7811.44845577389,2.84579126933288,0.211434642945193,13.459437061459,2.7097274164538e-41,7.57655608866273e-40,2445,Slc7a15,NA,NA
686,67099,3615.19743383548,3.47294066242234,0.258281674078517,13.4463301541347,3.2353513977985e-41,9.03304450758523e-40,2666,Mettl21a,151194,METTL21A
687,22704,1237.89643992291,4.07806890444353,0.303486251351581,13.4374090631183,3.64993812877331e-41,1.01757299825903e-39,4637,Zfp46,80818,ZNF436
688,12925,8279.79886791473,3.62798912821097,0.270058649538655,13.4340786136964,3.81790746435659e-41,1.06285438466311e-39,447,Crip1,1396,CRIP1
689,54394,261.251766016102,4.99688632178439,0.372096642582279,13.4290013667067,4.08888233337283e-41,1.13663807447155e-39,2354,Crlf3,51379,CRLF3
690,320683,698.536909852768,2.59978451840683,0.193707560698683,13.4211824723293,4.54404306534717e-41,1.26133415696513e-39,6116,Zfp629,23361,ZNF629
691,628431,246.074896414796,4.54809465868839,0.338909451573267,13.4197929198359,4.63005177942349e-41,1.28334850551806e-39,1447,NA,NA,NA
692,100499529,2307.43581462851,-2.9021011099465,0.216305448784001,-13.4166805610362,4.82861588739775e-41,1.33645202444117e-39,58,Mir3474,NA,NA
693,100041781,2046.20793518134,2.70349206943351,0.201536354574376,13.4144138666346,4.97853633605847e-41,1.37595824595278e-39,1456,NA,NA,NA
694,94093,1532.78148127663,-3.76885783393924,0.281067322651294,-13.4090928763536,5.34890676018571e-41,1.47619036279304e-39,8868,Trim33,51592,TRIM33
695,20750,238.942583232764,-3.6613458304311,0.273083459733583,-13.4074243603149,5.47059389012014e-41,1.50760121981973e-39,1658,Spp1,6696,SPP1
